cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
11198180,[3-[(1R)-1-(Dimethylamino)ethyl]phenyl] N-[(2R)-1-phenylpropan-2-yl]carbamate,SCHEMBL12589877,326.400,C20H26N2O2,41.600,380.000,4.100,24,1,3,7,HKJROXHSAHRDAO-HZPDHXFCSA-N,[3-[(1R)-1-(dimethylamino)ethyl]phenyl] N-[(2R)-1-phenylpropan-2-yl]carbamate,NULL,1040,2,NULL,20061026,NULL
11277406,Tert-butyl N-[(1R)-1-(3-methoxyphenyl)but-3-enyl]carbamate,AKOS015967015,277.360,C16H23NO3,47.600,322.000,NULL,20,1,3,7,WYZJAYNWWSMPGN-CQSZACIVSA-N,tert-butyl N-[(1R)-1-(3-methoxyphenyl)but-3-enyl]carbamate,NULL,,,NULL,20061026,NULL
11298747,Methyl N-[(1S)-1-(3-methoxyphenyl)ethyl]carbamate,NULL,209.240,C11H15NO3,47.600,208.000,NULL,15,1,3,4,NJPWCVWLYIWXEC-QMMMGPOBSA-N,methyl N-[(1S)-1-(3-methoxyphenyl)ethyl]carbamate,NULL,256,1,NULL,20061026,NULL
11324419,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-(2-phenylethyl)carbamate,SCHEMBL12590098,312.400,C19H24N2O2,41.600,353.000,NULL,23,1,3,7,NFGZMQQGUYJDLI-HNNXBMFYSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-(2-phenylethyl)carbamate,NULL,1040,2,NULL,20061026,NULL
11337495,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-[(2R)-1-phenylpropan-2-yl]-N-prop-2-ynylcarbamate,SCHEMBL12208525,364.500,C23H28N2O2,32.800,504.000,NULL,27,0,3,8,JOAPBSSQCBUBDI-MOPGFXCFSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-[(2R)-1-phenylpropan-2-yl]-N-prop-2-ynylcarbamate,NULL,1040,2,NULL,20061026,NULL
11359764,3-((S)-1-(Dimethylamino)ethyl)phenylmethyl((R)-1-phenylpropan-2-yl)carbamate hydrochloride,CHEMBL1784958|SCHEMBL533689|CHEMBL1789668|QGKSWUZOCNWHHA-SJORKVTESA-N|BDBM50345812|3-((S)-1-(dimethylamino)ethyl)phenylmethyl((R)-1-phenylpropan-2-yl)carbamate hydrochloride|3-((S)-1-(dimethylamino)ethyl)phenyl methyl-((R)-1-phenylpropan-2 yl)carbamate,340.500,C21H28N2O2,32.800,407.000,NULL,25,0,3,7,QGKSWUZOCNWHHA-SJORKVTESA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-methyl-N-[(2R)-1-phenylpropan-2-yl]carbamate,NULL,1040,2,NULL,20061026,NULL
11404631,3-((S)-1-(Dimethylamino)ethyl)phenyl(R)-1-phenylpropan-2-ylcarbamate hydrochloride,CHEMBL1784956|SCHEMBL7910169|CHEMBL1789667|BDBM50345810|3-((S)-1-(dimethylamino)ethyl)phenyl(R)-1-phenylpropan-2-ylcarbamate hydrochloride,326.400,C20H26N2O2,41.600,380.000,4.100,24,1,3,7,HKJROXHSAHRDAO-CVEARBPZSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-[(2R)-1-phenylpropan-2-yl]carbamate,NULL,1040,2,NULL,20061026,NULL
11732263,[3-[(2R)-2-[Methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propyl]phenyl] N-hexyl-N-methylcarbamate,NULL,406.600,C23H38N2O4,59.100,504.000,NULL,29,0,4,12,SNYUBDZGLCQELM-GOSISDBHSA-N,[3-[(2R)-2-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propyl]phenyl] N-hexyl-N-methylcarbamate,NULL,,,NULL,20061026,NULL
11783459,Tert-butyl N-methyl-N-[1-[3-[methyl(propyl)carbamoyl]oxyphenyl]propan-2-yl]carbamate,NULL,364.500,C20H32N2O4,59.100,461.000,NULL,26,0,4,9,MWMRLIAQDPKJEA-UHFFFAOYSA-N,tert-butyl N-methyl-N-[1-[3-[methyl(propyl)carbamoyl]oxyphenyl]propan-2-yl]carbamate,NULL,,,NULL,20061026,NULL
11809309,"[3-[2-(1-Methylpiperidin-2-yl)ethyl]phenyl] N,N-diethylcarbamate",NULL,318.500,C19H30N2O2,32.800,357.000,NULL,23,0,3,7,YCFZMVREXPOBIG-UHFFFAOYSA-N,"[3-[2-(1-methylpiperidin-2-yl)ethyl]phenyl] N,N-diethylcarbamate",NULL,,,NULL,20061027,NULL
12105232,Phenyl N-methyl-N-[(1R)-1-phenylethyl]carbamate,NULL,255.310,C16H17NO2,29.500,281.000,NULL,19,0,2,4,YHFUYYGZQLNLFZ-CYBMUJFWSA-N,phenyl N-methyl-N-[(1R)-1-phenylethyl]carbamate,NULL,,,NULL,20070207,NULL
12133267,"Rivastigmine, (R)-","Rivastigmine, (R)-|UNII-Z25UDQ15MV|(R)-3-(1-(Dimethylamino)ethyl)phenyl ethyl(methyl)carbamate|Z25UDQ15MV|415973-05-6|(R)-Rivastigmine|J-502343|SDZ-212712|Rivastigmine specified impurity D [EP]|SCHEMBL13841811|(S)-1-(3-((ethyl(methyl)carbamoyl)oxy)phenyl)-N,N-dimethylethanamine|Rivastigmine hydrogen tartrate specified impurity D [EP]|DTXSID90194422|ZINC967938|Carbamic acid, N-ethyl-N-methyl-, 3-((1R)-1-(dimethylamino)ethyl)phenyl ester|AJ-24566|AX8281004|A14096",250.340,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-LLVKDONJSA-N,[3-[(1R)-1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,1808,4,NULL,20070207,10.1055/s-0037-1609460
13955119,"[2-[1-(Dimethylamino)ethyl]phenyl] N,N-dimethylcarbamate",SCHEMBL10774367,236.310,C13H20N2O2,32.800,254.000,1.700,17,0,3,4,QCCHGNVFJLBMRW-UHFFFAOYSA-N,"[2-[1-(dimethylamino)ethyl]phenyl] N,N-dimethylcarbamate",NULL,1040,2,NULL,20070208,NULL
14871689,"1-(3-Methoxyphenyl)-N,N-dimethylethanamine","1-(3-methoxyphenyl)-N,N-dimethylethanamine|169772-44-5|[1-(3-methoxyphenyl)ethyl]dimethylamine|SCHEMBL2439189|KFKCIWQNLGOHOA-UHFFFAOYSA-N|1-(3-methoxyphenyl)-ethyl-dimethyl-amine|N,N-dimethyl-alpha-(m-methoxyphenyl)ethylamine",179.260,C11H17NO,12.500,147.000,2.500,13,0,2,3,KFKCIWQNLGOHOA-UHFFFAOYSA-N,"1-(3-methoxyphenyl)-N,N-dimethylethanamine",NULL,1040,2,NULL,20070209,NULL
15189984,Tert-butyl 2-(3-methoxyphenyl)pyrrolidine-1-carboxylate,AKOS013099212,277.360,C16H23NO3,38.800,337.000,NULL,20,0,3,4,QBCHZWMMVIICFT-UHFFFAOYSA-N,tert-butyl 2-(3-methoxyphenyl)pyrrolidine-1-carboxylate,NULL,,,NULL,20070209,NULL
15189985,Tert-butyl (2S)-2-(3-methoxyphenyl)pyrrolidine-1-carboxylate,NULL,277.360,C16H23NO3,38.800,337.000,NULL,20,0,3,4,QBCHZWMMVIICFT-AWEZNQCLSA-N,tert-butyl (2S)-2-(3-methoxyphenyl)pyrrolidine-1-carboxylate,NULL,256,1,NULL,20070209,NULL
15222798,3-[1-Ethyl-2-pyrrolidinyl]phenyl methylcarbamate,SCHEMBL8542776|YTAXYALKTBAZMX-UHFFFAOYSA-N|3-[1-Ethyl-2-pyrrolidinyl]phenyl methylcarbamate,248.320,C14H20N2O2,41.600,283.000,2.200,18,1,3,4,YTAXYALKTBAZMX-UHFFFAOYSA-N,[3-(1-ethylpyrrolidin-2-yl)phenyl] N-methylcarbamate,NULL,1040,2,NULL,20070209,NULL
15547585,Tert-butyl N-[(3-methoxyphenyl)methyl]-N-[(2-methylpropan-2-yl)oxycarbonyl]carbamate,NULL,337.400,C18H27NO5,65.099,408.000,NULL,24,0,5,7,FSGDSBRSIOEADM-UHFFFAOYSA-N,tert-butyl N-[(3-methoxyphenyl)methyl]-N-[(2-methylpropan-2-yl)oxycarbonyl]carbamate,NULL,256,1,NULL,20070210,NULL
15908750,Tert-butyl N-[(3-methoxyphenyl)methyl]-N-methylcarbamate,AKOS013101364,251.320,C14H21NO3,38.800,273.000,NULL,18,0,3,5,BHSRLDGGRVJVAA-UHFFFAOYSA-N,tert-butyl N-[(3-methoxyphenyl)methyl]-N-methylcarbamate,NULL,,,NULL,20070212,NULL
16206867,"1-(3-Methoxyphenyl)-N,N-dimethylethanamine;methylcarbamic acid;hydrochloride",NULL,290.780,C13H23ClN2O3,61.800,190.000,NULL,19,3,4,3,IKOLEDUHVLXREN-UHFFFAOYSA-N,"1-(3-methoxyphenyl)-N,N-dimethylethanamine;methylcarbamic acid;hydrochloride",NULL,,,NULL,20070711,NULL
17329762,Methyl N-[1-(3-methoxyphenyl)ethyl]carbamate,methyl N-[1-(3-methoxyphenyl)ethyl]carbamate,209.240,C11H15NO3,47.600,208.000,NULL,15,1,3,4,NJPWCVWLYIWXEC-UHFFFAOYSA-N,methyl N-[1-(3-methoxyphenyl)ethyl]carbamate,NULL,,,NULL,20071113,NULL
20301410,[2-(Dimethylcarbamoyloxy)phenyl]methyl-dimethyl-[10-[methyl-di(propan-2-yl)azaniumyl]decyl]azanium,NULL,477.800,C29H55N3O2+2,29.500,552.000,NULL,34,0,2,17,HKGPZMHLUUCTDI-UHFFFAOYSA-N,[2-(dimethylcarbamoyloxy)phenyl]methyl-dimethyl-[10-[methyl-di(propan-2-yl)azaniumyl]decyl]azanium,NULL,1040,2,NULL,20071205,NULL
20301439,[2-(Dimethylcarbamoyloxy)phenyl]methyl-[10-[dimethyl(propan-2-yl)azaniumyl]decyl]-dimethylazanium,NULL,449.700,C27H51N3O2+2,29.500,517.000,NULL,32,0,2,16,PXYHNXZIQODDSO-UHFFFAOYSA-N,[2-(dimethylcarbamoyloxy)phenyl]methyl-[10-[dimethyl(propan-2-yl)azaniumyl]decyl]-dimethylazanium,NULL,1040,2,NULL,20071205,NULL
20666915,"[3-[2-(Dimethylamino)propyl]phenyl] N,N-dimethylcarbamate",NULL,250.340,C14H22N2O2,32.800,267.000,2.400,18,0,3,5,JYTXLERCQCURJS-UHFFFAOYSA-N,"[3-[2-(dimethylamino)propyl]phenyl] N,N-dimethylcarbamate",NULL,1040,2,NULL,20071205,NULL
20791805,Tert-butyl N-[1-(3-methoxyphenyl)ethyl]carbamate,SCHEMBL6204577|AKOS013099248,251.320,C14H21NO3,47.600,273.000,NULL,18,1,3,5,IFTUPAMJYJDJFH-UHFFFAOYSA-N,tert-butyl N-[1-(3-methoxyphenyl)ethyl]carbamate,NULL,1040,2,NULL,20071205,NULL
21767496,"5-[1-(Dimethylamino)ethyl]-3-methyl-4H-1,3-benzoxazin-2-one",NULL,234.290,C13H18N2O2,32.800,293.000,NULL,17,0,3,2,YCAXRULYVXWXAD-UHFFFAOYSA-N,"5-[1-(dimethylamino)ethyl]-3-methyl-4H-1,3-benzoxazin-2-one",NULL,,,NULL,20071205,NULL
21767500,"7-[1-(Dimethylamino)ethyl]-3-methyl-4H-1,3-benzoxazin-2-one",NULL,234.290,C13H18N2O2,32.800,293.000,NULL,17,0,3,2,DTDIBOFTKTVYQY-UHFFFAOYSA-N,"7-[1-(dimethylamino)ethyl]-3-methyl-4H-1,3-benzoxazin-2-one",NULL,,,NULL,20071205,NULL
21767507,"3-Methyl-8-[1-(dimethylamino)ethyl]-2,3,4,5-tetrahydro-1,3-benzoxazepine-2-one",NULL,248.320,C14H20N2O2,32.800,306.000,NULL,18,0,3,2,VDERIDCMIIPJJV-UHFFFAOYSA-N,"8-[1-(dimethylamino)ethyl]-3-methyl-4,5-dihydro-1,3-benzoxazepin-2-one",NULL,,,NULL,20071205,NULL
21767510,"3-Methyl-6-[1-(dimethylamino)ethyl]-2,3,4,5-tetrahydro-1,3-benzoxazepine-2-one",NULL,248.320,C14H20N2O2,32.800,306.000,NULL,18,0,3,2,CPENYLGMOBHPRF-UHFFFAOYSA-N,"6-[1-(dimethylamino)ethyl]-3-methyl-4,5-dihydro-1,3-benzoxazepin-2-one",NULL,,,NULL,20071205,NULL
21767515,"3-[1-(Dimethylamino)ethyl]-7-methyl-7,8,9,10-tetrahydro-6H-5-oxa-7-azabenzocyclooctene-6-one",NULL,262.350,C15H22N2O2,32.800,319.000,NULL,19,0,3,2,JDFMVEVCVCCLMS-UHFFFAOYSA-N,"9-[1-(dimethylamino)ethyl]-3-methyl-5,6-dihydro-4H-1,3-benzoxazocin-2-one",NULL,,,NULL,20071205,NULL
21767521,"7-[1-(Dimethylamino)ethyl]-3-methyl-5,6-dihydro-4H-1,3-benzoxazocin-2-one",NULL,262.350,C15H22N2O2,32.800,319.000,NULL,19,0,3,2,DFGVGBISVWMFCE-UHFFFAOYSA-N,"7-[1-(dimethylamino)ethyl]-3-methyl-5,6-dihydro-4H-1,3-benzoxazocin-2-one",NULL,,,NULL,20071205,NULL
21767524,1-[3-[Ethyl(methyl)carbamoyl]oxyphenyl]ethyl-dimethylazanium,NULL,251.340,C14H23N2O2+,34.000,269.000,NULL,18,1,2,5,XSVMFMHYUFZWBK-UHFFFAOYSA-O,1-[3-[ethyl(methyl)carbamoyl]oxyphenyl]ethyl-dimethylazanium,NULL,,,NULL,20071205,NULL
21857217,"[3-[(2S,4Ar,9aS)-1-methyl-2,3,4,4a,5,6,7,8,9,9a-decahydrocyclohepta[b]pyridin-2-yl]phenyl] N,N-dimethylcarbamate",NULL,330.500,C20H30N2O2,32.800,426.000,NULL,24,0,3,3,CDYLJPYZFINQPL-MNEFBYGVSA-N,"[3-[(2S,4aR,9aS)-1-methyl-2,3,4,4a,5,6,7,8,9,9a-decahydrocyclohepta[b]pyridin-2-yl]phenyl] N,N-dimethylcarbamate",NULL,,,NULL,20071205,NULL
22025986,[3-[1-(Dimethylamino)ethyl]phenyl] N-ethylcarbamate,"SCHEMBL12043574|Carbamic acid, ethyl-, 3-[1-(dimethylamino)ethyl]phenyl ester|105601-06-7",236.310,C13H20N2O2,41.600,244.000,2.100,17,1,3,5,UBMYZKQTEJHAKE-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]phenyl] N-ethylcarbamate,NULL,1040,2,NULL,20071205,NULL
23037469,[3-[1-(Dimethylamino)ethyl]phenyl] N-cyclohexylcarbamate,SCHEMBL12043575,290.400,C17H26N2O2,41.600,327.000,3.600,21,1,3,5,WTEYVJIPZAVNBY-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]phenyl] N-cyclohexylcarbamate,NULL,1040,2,NULL,20071205,NULL
23037471,1-(3-Carbamoyloxyphenyl)ethyl-trimethylazanium,SCHEMBL292395,223.290,C12H19N2O2+,52.300,248.000,NULL,16,1,2,4,XCSXVOAPVPICBG-UHFFFAOYSA-O,1-(3-carbamoyloxyphenyl)ethyl-trimethylazanium,NULL,1040,2,NULL,20071205,NULL
23037472,1-(3-Carbamoyloxyphenyl)ethyl-ethyl-dimethylazanium,SCHEMBL631722,237.320,C13H21N2O2+,52.300,266.000,NULL,17,1,2,5,QMKMVVNBJWMLKR-UHFFFAOYSA-O,1-(3-carbamoyloxyphenyl)ethyl-ethyl-dimethylazanium,NULL,1040,2,NULL,20071205,NULL
23037473,1-(3-Carbamoyloxyphenyl)ethyl-dimethyl-propylazanium,SCHEMBL293533,251.340,C14H23N2O2+,52.300,279.000,NULL,18,1,2,6,YYVBEGUVRKXZCN-UHFFFAOYSA-O,1-(3-carbamoyloxyphenyl)ethyl-dimethyl-propylazanium,NULL,1040,2,NULL,20071205,NULL
23037475,[3-[1-(Dimethylamino)ethyl]phenyl] N-prop-2-enylcarbamate,SCHEMBL12043576,248.320,C14H20N2O2,41.600,279.000,NULL,18,1,3,6,XZYHLFVIMRMQFM-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]phenyl] N-prop-2-enylcarbamate,NULL,1040,2,NULL,20071205,NULL
23037476,[3-[1-(Dimethylamino)ethyl]phenyl] N-butylcarbamate,SCHEMBL12043578,264.360,C15H24N2O2,41.600,269.000,NULL,19,1,3,7,GETQBFMTNKAWHC-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]phenyl] N-butylcarbamate,NULL,1040,2,NULL,20071205,NULL
23160019,[3-[1-(Dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate;hydron,NULL,251.340,C14H23N2O2+,32.800,269.000,NULL,18,1,3,5,XSVMFMHYUFZWBK-UHFFFAOYSA-O,[3-[1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate;hydron,NULL,,,NULL,20071205,NULL
23361258,[3-(1-Methylpyrrolidin-2-yl)phenyl] N-methylcarbamate,SCHEMBL8539296,234.290,C13H18N2O2,41.600,270.000,NULL,17,1,3,3,YITDPGUXUADVOZ-UHFFFAOYSA-N,[3-(1-methylpyrrolidin-2-yl)phenyl] N-methylcarbamate,NULL,1040,2,NULL,20071205,NULL
23361301,(3-Pyrrolidin-2-ylphenyl) N-methylcarbamate,SCHEMBL8543650,220.270,C12H16N2O2,50.400,245.000,1.200,16,2,3,3,YXCRTUBMAVXGEB-UHFFFAOYSA-N,(3-pyrrolidin-2-ylphenyl) N-methylcarbamate,NULL,1040,2,NULL,20071205,NULL
23621731,[3-[1-(Dimethylamino)propyl]phenyl] N-methylcarbamate;iodomethane,NULL,378.250,C14H23IN2O2,41.600,246.000,NULL,19,1,3,5,NMTLIUSUKLCMLX-UHFFFAOYSA-N,[3-[1-(dimethylamino)propyl]phenyl] N-methylcarbamate;iodomethane,NULL,,,NULL,20071212,NULL
23645310,3-(1-(Dimethylamino)ethyl)phenyl dimethylcarbamate,"25081-93-0|3-(1-(Dimethylamino)ethyl)phenyl dimethylcarbamate|W-206922|3-[1-(Dimethylamino)ethyl]phenyl dimethylcarbamate|Desmethyl Rivastigmine|rivastigmine analog 1a|CHEMBL148882|RA04|SCHEMBL12043564|BDBM10726|DTXSID00635311|Carbamic acid, N,N-dimethyl-, 3-[1-(dimethylamino)ethyl]phenyl ester|AX8282123|Y8437|N-Dimethyl Rivastigmine (Rivastigmine EP Impurity B)|3-[1-(dimethylamino)ethyl]phenyl N,N-dimethylcarbamate|[3-[1-(dimethylamino)ethyl]phenyl] N,N-dimethylcarbamate|Carbamic acid, dimethyl-, 3-[1-(dim",236.310,C13H20N2O2,32.800,254.000,1.900,17,0,3,4,AIHREYCBCYOMLZ-UHFFFAOYSA-N,"[3-[1-(dimethylamino)ethyl]phenyl] N,N-dimethylcarbamate",NULL,99858,6,"31178,44263,126216,127173,229152",20080119,10.1021/jm020120c
24833426,(2-Hydroxy-5-methoxybenzyl)trimethylammonium iodide dimethylcarbamate,"NIOSH/BR1351700|LS-18312|BR13517000|(2-Hydroxy-5-methoxybenzyl)trimethylammonium iodide dimethylcarbamate|Ammonium, (2-hydroxy-5-methoxybenzyl)trimethyl-, iodide, dimethylcarbamate",394.250,C14H23IN2O3,38.800,300.000,NULL,20,0,4,5,ZANKTZKROCVLEH-UHFFFAOYSA-M,[2-(dimethylcarbamoyloxy)-5-methoxyphenyl]methyl-trimethylazanium;iodide,NULL,16,1,NULL,20080709,NULL
24833427,[2-(Dimethylcarbamoyloxy)-5-methoxyphenyl]methyl-trimethylazanium,NULL,267.340,C14H23N2O3+,38.800,300.000,NULL,19,0,3,5,HLDKHJVAVOEMAI-UHFFFAOYSA-N,[2-(dimethylcarbamoyloxy)-5-methoxyphenyl]methyl-trimethylazanium,NULL,,,NULL,20080709,NULL
24833654,Salicyltrimethylammonium chloride dimethylcarbamate,"NIOSH/BS4202000|LS-18985|BS42020000|Salicyltrimethylammonium chloride dimethylcarbamate|Ammonium, salicyltrimethyl-, chloride, dimethylcarbamate|(o-Hydroxybenzyl)trimethylammonium chloride dimethylcabamate",272.770,C13H21ClN2O2,29.500,259.000,NULL,18,0,3,4,DIMMUAJWCCAINZ-UHFFFAOYSA-M,[2-(dimethylcarbamoyloxy)phenyl]methyl-trimethylazanium;chloride,NULL,16,1,NULL,20080709,NULL
24833655,[2-(Dimethylcarbamoyloxy)phenyl]methyl-trimethylazanium,NULL,237.320,C13H21N2O2+,29.500,259.000,1.300,17,0,2,4,JAFQNQWFIHXJEY-UHFFFAOYSA-N,[2-(dimethylcarbamoyloxy)phenyl]methyl-trimethylazanium,NULL,,,NULL,20080709,NULL
24836217,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate;hydrochloride,SCHEMBL5803794|LS-49755,286.800,C14H23ClN2O2,32.800,269.000,NULL,19,1,3,5,MWZZKXHKVSEKKP-MERQFXBCSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate;hydrochloride,NULL,1040,2,NULL,20080709,NULL
25052431,3-[1-Dimethylamino-3-(4-methoxyphenyl)propyl]phenyl dimethylcarbamate,SCHEMBL3869062|PTEIIXPDXXMICK-UHFFFAOYSA-N|3-[1-dimethylamino-3-(4-methoxyphenyl)propyl]phenyl dimethylcarbamate,356.500,C21H28N2O3,42.000,420.000,NULL,26,0,4,8,PTEIIXPDXXMICK-UHFFFAOYSA-N,"[3-[1-(dimethylamino)-3-(4-methoxyphenyl)propyl]phenyl] N,N-dimethylcarbamate",NULL,1040,2,NULL,20081124,NULL
25095376,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-ethylcarbamate,SCHEMBL18306927|ZINC96028237,236.310,C13H20N2O2,41.600,244.000,2.100,17,1,3,5,UBMYZKQTEJHAKE-JTQLQIEISA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-ethylcarbamate,NULL,1024,1,NULL,20081215,NULL
25098268,"Miotine, (S)-","UNII-471Z3E44OO|471Z3E44OO|Deethyl rivastigmine|Miotine, (S)-|Deethyl rivastigmine, (S)-|Phenol, 3-((1S)-1-(dimethylamino)ethyl)-, 1-(N-methylcarbamate)|1070660-29-5",222.280,C12H18N2O2,41.600,231.000,1.600,16,1,3,4,KQOUPMYYRQWZLI-VIFPVBQESA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-methylcarbamate,NULL,528,2,NULL,20081215,NULL
25175200,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-(cyclohexylmethyl)-N-methylcarbamate,NULL,318.500,C19H30N2O2,32.800,366.000,NULL,23,0,3,6,CPBUMXIGAQRIJV-HNNXBMFYSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-(cyclohexylmethyl)-N-methylcarbamate,NULL,,,NULL,20090309,NULL
25204876,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-[1-(2-methoxyphenyl)propan-2-yl]-N-methylcarbamate,SCHEMBL13930229,370.500,C22H30N2O3,42.000,457.000,NULL,27,0,4,8,WESXAQMADJWKQR-DJNXLDHESA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-[1-(2-methoxyphenyl)propan-2-yl]-N-methylcarbamate,NULL,1040,2,NULL,20090406,NULL
25204941,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-(1-cyclohexylpropan-2-yl)-N-methylcarbamate,SCHEMBL10109458,346.500,C21H34N2O2,32.800,407.000,NULL,25,0,3,7,ISRKDVFECZHTSK-DJNXLDHESA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-(1-cyclohexylpropan-2-yl)-N-methylcarbamate,NULL,1040,2,NULL,20090406,NULL
25204945,[3-[(1R)-1-(Dimethylamino)ethyl]phenyl] N-[(2R)-1-phenylpropan-2-yl]-N-prop-2-ynylcarbamate,SCHEMBL12208527,364.500,C23H28N2O2,32.800,504.000,NULL,27,0,3,8,JOAPBSSQCBUBDI-RTBURBONSA-N,[3-[(1R)-1-(dimethylamino)ethyl]phenyl] N-[(2R)-1-phenylpropan-2-yl]-N-prop-2-ynylcarbamate,NULL,1040,2,NULL,20090406,NULL
25204947,3-((S)-1-(Dimethylamino)ethyl)phenylmethyl((S)-1-phenylpropan-2-yl)carbamate hydrochloride,CHEMBL1784955|SCHEMBL7904941|CHEMBL1789691|BDBM50345813|3-((S)-1-(dimethylamino)ethyl)phenylmethyl((S)-1-phenylpropan-2-yl)carbamate hydrochloride,340.500,C21H28N2O2,32.800,407.000,NULL,25,0,3,7,QGKSWUZOCNWHHA-IRXDYDNUSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-methyl-N-[(2S)-1-phenylpropan-2-yl]carbamate,NULL,1040,2,NULL,20090406,NULL
25205011,3-((S)-1-(Dimethylamino)ethyl)phenyl(S)-1-phenylpropan-2-ylcarbamate hydrochloride,CHEMBL1784957|SCHEMBL7897597|CHEMBL1789758|BDBM50345811|3-((S)-1-(dimethylamino)ethyl)phenyl(S)-1-phenylpropan-2-ylcarbamate hydrochloride,326.400,C20H26N2O2,41.600,380.000,NULL,24,1,3,7,HKJROXHSAHRDAO-HOTGVXAUSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-[(2S)-1-phenylpropan-2-yl]carbamate,NULL,1040,2,NULL,20090406,NULL
25207757,[3-[(1S)-1-[Dideuteriomethyl(methyl)amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,252.350,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-URLUHXCLSA-N,[3-[(1S)-1-[dideuteriomethyl(methyl)amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,,,NULL,20090406,NULL
25230720,[2-Deuterio-3-[(1S)-1-[dideuteriomethyl(methyl)amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,253.350,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-BUPLZMSKSA-N,[2-deuterio-3-[(1S)-1-[dideuteriomethyl(methyl)amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,,,NULL,20090504,NULL
25230721,"[3-[(1S)-1,2,2,2-Tetradeuterio-1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate",NULL,254.360,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-UBKXLJOJSA-N,"[3-[(1S)-1,2,2,2-tetradeuterio-1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate",NULL,,,NULL,20090504,NULL
25230723,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-ethyl-N-(trideuteriomethyl)carbamate,NULL,253.350,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-PFQUUFSSSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-ethyl-N-(trideuteriomethyl)carbamate,NULL,,,NULL,20090504,NULL
25230724,"[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-methyl-N-(1,1,2,2,2-pentadeuterioethyl)carbamate",NULL,255.370,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-DQAXDQMSSA-N,"[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-methyl-N-(1,1,2,2,2-pentadeuterioethyl)carbamate",NULL,,,NULL,20090504,NULL
