cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
68432300,"(5S)-5-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-3-methylpiperidine-1,3-dicarboxylic acid",SCHEMBL2897150,507.600,C25H41N5O6,145.000,773.000,NULL,36,3,9,11,AVNYAGNYTXPNHB-LFUZPPSTSA-N,"(5S)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-3-methylpiperidine-1,3-dicarboxylic acid",NULL,1040,2,NULL,20121130,NULL
68432312,"N-[(3S,5R)-5-(4-Benzoylpiperazine-1-carbonyl)piperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2897178,694.700,C34H53Cl2N7O4,120.000,959.000,NULL,47,4,8,12,FNKQOOTUIHIABT-IBUTWNQASA-N,"N-[(3S,5R)-5-(4-benzoylpiperazine-1-carbonyl)piperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432314,"2-Tert-butyl-N-[(3S,5R)-5-(4,4-difluoropiperidine-1-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2897181,625.600,C28H48Cl2F2N6O3,99.700,799.000,NULL,41,4,9,11,MUPOVITYWXIYKR-KMDCRFISSA-N,"2-tert-butyl-N-[(3S,5R)-5-(4,4-difluoropiperidine-1-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432320,"(3S,5R)-3-[[2-Tert-butyl-4-(pentylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2897200,560.700,C29H48N6O5,128.000,843.000,NULL,40,2,8,11,RUFSOQOAQLLKTA-YADHBBJMSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(pentylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68432328,"(3R,5S)-3-(4-Acetylpiperazine-1-carbonyl)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1-carboxylic acid",SCHEMBL2897214,603.800,C30H49N7O6,149.000,965.000,NULL,43,2,9,11,LMSCVTJLGBHVOG-PKTZIBPZSA-N,"(3R,5S)-3-(4-acetylpiperazine-1-carbonyl)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68432338,2-Tert-butyl-4-(3-methoxypropylamino)-N-[(3S)-5-methyl-5-(morpholine-4-carbonyl)piperidin-3-yl]-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride,SCHEMBL2897234,605.600,C28H50Cl2N6O4,109.000,769.000,NULL,40,4,8,11,GWWZLYWSOLYFCD-XDCWDHBCSA-N,2-tert-butyl-4-(3-methoxypropylamino)-N-[(3S)-5-methyl-5-(morpholine-4-carbonyl)piperidin-3-yl]-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride,NULL,1040,2,NULL,20121130,NULL
68432343,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(2,2,2-trichloroethoxycarbonylamino)piperidine-1-carboxylic acid",SCHEMBL2897240,640.000,C26H41Cl3N6O6,146.000,872.000,NULL,41,3,9,13,GYSWWKGAPKJFAJ-MSOLQXFVSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(2,2,2-trichloroethoxycarbonylamino)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68432348,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(4-ethylsulfonylpiperazine-1-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2897249,653.800,C30H51N7O7S,174.000,1100.000,NULL,45,2,11,13,CUKGJXDURFDHRF-PKTZIBPZSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(4-ethylsulfonylpiperazine-1-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68432350,"2-Tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(4-phenylpiperidine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2897252,665.700,C34H54Cl2N6O3,99.700,865.000,NULL,45,4,7,12,ANJPMBKPWMVLJB-IMCKJZAHSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(4-phenylpiperidine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432363,"2-Tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(4-phenyl-3,6-dihydro-2H-pyridine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride","SCHEMBL2897277|MLVOAICJYXOMRB-IMCKJZAHSA-N|2-tert-butyl-4-[(3-methoxypropyl)amino]-N-(2-methylpropyl)-N-{(3S,5R)-5-[(4-phenyl-3,6-dihydropyridin-1(2H)-yl)carbonyl]piperidin-3-yl}pyrimidine-5-carboxamide dihydrochloride",663.700,C34H52Cl2N6O3,99.700,928.000,NULL,45,4,7,12,MLVOAICJYXOMRB-IMCKJZAHSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(4-phenyl-3,6-dihydro-2H-pyridine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432364,"2-Tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(4-phenyl-3,6-dihydro-2H-pyridine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide",NULL,590.800,C34H50N6O3,99.700,928.000,NULL,43,2,7,12,MVDYRUKFZGCCSN-IZLXSDGUSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(4-phenyl-3,6-dihydro-2H-pyridine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide",NULL,1040,2,NULL,20121130,NULL
68432397,"(3S,5R)-3-[[2-Tert-butyl-4-[(2-hydroxy-3-methoxypropyl)amino]pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2897354,578.700,C28H46N6O7,158.000,879.000,NULL,41,3,10,11,WSMVWCWKFYBLOF-PDYHCXRVSA-N,"(3S,5R)-3-[[2-tert-butyl-4-[(2-hydroxy-3-methoxypropyl)amino]pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68432402,"(3S,5R)-3-[[2-Tert-butyl-4-(1,3-oxazol-2-ylmethylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2897365,571.700,C28H41N7O6,154.000,909.000,NULL,41,2,10,9,LYEQJQUIEOBHOQ-UXHICEINSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(1,3-oxazol-2-ylmethylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68432407,"2-Tert-butyl-N-[(3S,5R)-5-[(2R)-2-(methoxymethyl)pyrrolidine-1-carbonyl]piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2897378,619.700,C29H52Cl2N6O4,109.000,775.000,NULL,41,4,8,13,RYFSKVWEYMFJFR-BQFUIMQRSA-N,"2-tert-butyl-N-[(3S,5R)-5-[(2R)-2-(methoxymethyl)pyrrolidine-1-carbonyl]piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432433,"2-Tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(3-phenylmorpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2897431,667.700,C33H52Cl2N6O4,109.000,876.000,NULL,45,4,8,12,RHPJKXFWKBSOHW-RUFCTTJNSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(3-phenylmorpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432435,"2-Tert-butyl-N-[(3S,5R)-5-(ethylcarbamoylamino)piperidin-3-yl]-N-(2-methylpropyl)-4-(3-methylsulfanylpropylamino)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2897439,580.700,C25H47Cl2N7O2S,137.000,658.000,NULL,37,6,7,12,VUWZBCXPNIQRGV-QNCHGCKQSA-N,"2-tert-butyl-N-[(3S,5R)-5-(ethylcarbamoylamino)piperidin-3-yl]-N-(2-methylpropyl)-4-(3-methylsulfanylpropylamino)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432440,"N-[(3S,5R)-5-Acetylpiperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2897447,520.500,C24H43Cl2N5O3,96.400,607.000,NULL,34,4,7,11,LAJURIWXMBTIDD-QNCHGCKQSA-N,"N-[(3S,5R)-5-acetylpiperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432453,"(3R,5S)-5-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylic acid",SCHEMBL2897481,493.600,C24H39N5O6,145.000,728.000,NULL,35,3,9,11,APRATCJJODXRGJ-SJORKVTESA-N,"(3R,5S)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylic acid",NULL,1040,2,NULL,20121130,NULL
68432460,"2-Tert-butyl-N-[(3S,5R)-5-[4-(dimethylsulfamoyl)piperazine-1-carbonyl]piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2897496,697.800,C29H54Cl2N8O5S,149.000,1010.000,NULL,45,4,11,13,JDDIWFQZCJJOQU-NREMKMRBSA-N,"2-tert-butyl-N-[(3S,5R)-5-[4-(dimethylsulfamoyl)piperazine-1-carbonyl]piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432464,"2-Tert-butyl-N-[(3S,5R)-5-(4-hydroxy-4-methylpiperidine-1-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride","SCHEMBL2897502|DOBYFPAJPXLRON-ZZYOSWMOSA-N|2-tert-butyl-N-{(3S,5R)-5-[(4-hydroxy-4-methylpiperidin-1-yl)carbonyl]piperidin-3-yl}-4-[(3-methoxypropyl)amino]-N-(2-methylpropyl)pyrimidine-5-carboxamide dihydrochloride",619.700,C29H52Cl2N6O4,120.000,795.000,NULL,41,5,8,11,DOBYFPAJPXLRON-ZZYOSWMOSA-N,"2-tert-butyl-N-[(3S,5R)-5-(4-hydroxy-4-methylpiperidine-1-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432503,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methylsulfanylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(2-oxo-1,3-diazinan-1-yl)piperidine-1-carboxylic acid",SCHEMBL2897631,563.800,C27H45N7O4S,156.000,839.000,NULL,39,3,8,11,XWRBLWGXJGIXMR-UXHICEINSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methylsulfanylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(2-oxo-1,3-diazinan-1-yl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68432510,"2-Tert-butyl-N-(2-methylpropyl)-4-(3-methylsulfonylpropylamino)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2897656,639.700,C27H48Cl2N6O5S,142.000,913.000,NULL,41,4,9,11,DWIVFJSQRMZTJA-KMDCRFISSA-N,"2-tert-butyl-N-(2-methylpropyl)-4-(3-methylsulfonylpropylamino)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432804,"2-Tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(thiomorpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2898701,607.700,C27H48Cl2N6O3S,125.000,727.000,NULL,39,4,8,11,UCNAVMBIJHBZIC-KMDCRFISSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(thiomorpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68432813,3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid,SCHEMBL2898721,562.700,C28H46N6O6,137.000,846.000,NULL,40,2,9,11,PDLMDLUFOWHYNU-UHFFFAOYSA-N,3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid,NULL,1040,2,NULL,20121130,NULL
68432814,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2898723,562.700,C28H46N6O6,137.000,846.000,NULL,40,2,9,11,PDLMDLUFOWHYNU-RTWAWAEBSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68432867,"2-Tert-butyl-N-[(3S,5R)-5-(4-methoxypiperidine-1-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride","SCHEMBL2898868|AOKZLRBQYGUQIJ-ZZYOSWMOSA-N|2-tert-butyl-N-{(3S,5R)-5-[(4-methoxypiperidin-1-yl)carbonyl]piperidin-3-yl}-4-[(3-methoxypropyl)amino]-N-(2-methylpropyl)pyrimidine-5-carboxamide dihydrochloride",619.700,C29H52Cl2N6O4,109.000,767.000,NULL,41,4,8,12,AOKZLRBQYGUQIJ-ZZYOSWMOSA-N,"2-tert-butyl-N-[(3S,5R)-5-(4-methoxypiperidine-1-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433084,"(3R,5S)-5-[[2-Tert-butyl-4-(3-methylsulfinylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylic acid",SCHEMBL2899490,525.700,C24H39N5O6S,172.000,804.000,NULL,36,3,10,11,JJZRRRJVISWIHD-RWGVXHNQSA-N,"(3R,5S)-5-[[2-tert-butyl-4-(3-methylsulfinylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433096,"2-Tert-butyl-N-(2-methylpropyl)-4-(2-methylsulfanylethylamino)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2899533,593.700,C26H46Cl2N6O3S,125.000,712.000,NULL,38,4,8,10,KNJVVGHHSVVCBV-AAYDIPMQSA-N,"2-tert-butyl-N-(2-methylpropyl)-4-(2-methylsulfanylethylamino)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433103,"2-Tert-butyl-N-[(3S,5R)-5-(4-ethylsulfonylpiperazine-1-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2899551,682.700,C29H53Cl2N7O5S,145.000,976.000,NULL,44,4,10,13,PBABYUDMCOCDIT-NREMKMRBSA-N,"2-tert-butyl-N-[(3S,5R)-5-(4-ethylsulfonylpiperazine-1-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433106,3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-carbamoylpiperidine-1-carboxylic acid,SCHEMBL2899555,492.600,C24H40N6O5,151.000,728.000,NULL,35,3,8,11,WHIJPHAJTBQLNY-UHFFFAOYSA-N,3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-carbamoylpiperidine-1-carboxylic acid,NULL,1040,2,NULL,20121130,NULL
68433107,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-carbamoylpiperidine-1-carboxylic acid",SCHEMBL2899560,492.600,C24H40N6O5,151.000,728.000,NULL,35,3,8,11,WHIJPHAJTBQLNY-SJORKVTESA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-carbamoylpiperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433109,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(4-phenylpiperidine-1-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2899564,636.800,C35H52N6O5,128.000,991.000,NULL,46,2,8,12,HJRANONDVMBLEF-IZLXSDGUSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(4-phenylpiperidine-1-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433129,"N-[(3S,5R)-5-(2-Benzylmorpholine-4-carbonyl)piperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2899594,681.700,C34H54Cl2N6O4,109.000,892.000,NULL,46,4,8,13,OAKMCGRDHXDBLG-VGEYDHOQSA-N,"N-[(3S,5R)-5-(2-benzylmorpholine-4-carbonyl)piperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433132,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(4-phenylpiperazine-1-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2899604,637.800,C34H51N7O5,131.000,993.000,NULL,46,2,9,12,UNCBGRPPXIIFAG-VPUSJEBWSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(4-phenylpiperazine-1-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433143,"(3R,5S)-3-(2-Benzylmorpholine-4-carbonyl)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1-carboxylic acid",SCHEMBL2899629,652.800,C35H52N6O6,137.000,1020.000,NULL,47,2,9,13,XFODBALGKKTMLL-ANUFDVCNSA-N,"(3R,5S)-3-(2-benzylmorpholine-4-carbonyl)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433149,"(3S,5R)-3-[[2-Tert-butyl-4-(pentylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-carbamoylpiperidine-1-carboxylic acid",SCHEMBL2899636,490.600,C25H42N6O4,142.000,725.000,NULL,35,3,7,11,OGRGLJMNWFWFFF-MSOLQXFVSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(pentylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-carbamoylpiperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433247,"2-Tert-butyl-4-(3-methoxypropylamino)-N-[(3S,5R)-5-(2-methyl-6,7-dihydro-4H-[1,3]oxazolo[5,4-c]pyridine-5-carbonyl)piperidin-3-yl]-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2899874,642.700,C30H49Cl2N7O4,126.000,868.000,NULL,43,4,9,11,QKMUJJLRDIBVRQ-ZZYOSWMOSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-[(3S,5R)-5-(2-methyl-6,7-dihydro-4H-[1,3]oxazolo[5,4-c]pyridine-5-carbonyl)piperidin-3-yl]-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433261,"2-Tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(1,4-oxazepane-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2899911,605.600,C28H50Cl2N6O4,109.000,745.000,NULL,40,4,8,11,RBILHLQHLJKIRJ-ZZYOSWMOSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(1,4-oxazepane-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433272,"2-Tert-butyl-N-(2-methylpropyl)-4-(3-methylsulfanylpropylamino)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2899939,607.700,C27H48Cl2N6O3S,125.000,727.000,NULL,39,4,8,11,SXBKZOZPTPXSHT-KMDCRFISSA-N,"2-tert-butyl-N-(2-methylpropyl)-4-(3-methylsulfanylpropylamino)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433273,"(3R,5S)-5-[[2-Tert-butyl-4-(1,3-oxazol-2-ylmethylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylic acid",SCHEMBL2899940,502.600,C24H34N6O6,162.000,790.000,NULL,36,3,10,9,DEOBSFIEKDOLCF-CVEARBPZSA-N,"(3R,5S)-5-[[2-tert-butyl-4-(1,3-oxazol-2-ylmethylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433280,"(3R,5S)-3-(3-Benzylmorpholine-4-carbonyl)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1-carboxylic acid",SCHEMBL2899950,652.800,C35H52N6O6,137.000,1020.000,NULL,47,2,9,13,QEKZTGRIOQLUJM-ANUFDVCNSA-N,"(3R,5S)-3-(3-benzylmorpholine-4-carbonyl)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433281,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(4-methylpiperazine-1-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2899952,575.700,C29H49N7O5,131.000,874.000,NULL,41,2,9,11,SRDCNPGZRXBDEB-YADHBBJMSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(4-methylpiperazine-1-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433304,"2-Tert-butyl-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]-4-(1,3-oxazol-2-ylmethylamino)pyrimidine-5-carboxamide;sulfuric acid",SCHEMBL2900030,625.700,C27H43N7O8S,209.000,867.000,NULL,43,4,13,9,ODMXWFQOTOAUFV-FDOHDBATSA-N,"2-tert-butyl-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]-4-(1,3-oxazol-2-ylmethylamino)pyrimidine-5-carboxamide;sulfuric acid",NULL,1040,2,NULL,20121130,NULL
68433316,"2-Tert-butyl-N-(2-methylpropyl)-4-(3-methylsulfanylpropylamino)-N-[(3S,5R)-5-(morpholin-4-ylsulfonylamino)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2900050,658.700,C26H49Cl2N7O4S2,163.000,859.000,NULL,41,5,11,13,RYIWMNSSXRTXAB-KMDCRFISSA-N,"2-tert-butyl-N-(2-methylpropyl)-4-(3-methylsulfanylpropylamino)-N-[(3S,5R)-5-(morpholin-4-ylsulfonylamino)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
